Export for measurement 069c5e29-f78a-46f6-9dff-c92cb4f69371

Timestamp,Value,Flags
2019-11-24 15:27:38.733333,290109.4062500000,0
2019-11-24 15:27:38.766000,299537.9062500000,0
2019-11-24 15:27:38.766000,298532.8437500000,0
2019-11-24 15:27:38.766666,289492.3437500000,0
2019-11-24 15:27:38.766666,289641.8750000000,0
2019-11-24 15:27:38.766666,289674.6562500000,0
2019-11-24 15:27:38.766666,288741.0312500000,0
2019-11-24 15:27:38.766666,289114.0000000000,0
2019-11-24 15:27:38.766666,289241.4687500000,0
2019-11-24 15:27:38.766666,289787.4375000000,0
2019-11-24 15:27:38.766666,289949.6250000000,0
2019-11-24 15:27:38.766666,289604.1250000000,0
2019-11-24 15:27:38.766666,290207.9687500000,0
2019-11-24 15:27:38.766666,289631.4687500000,0
2019-11-24 15:27:38.766666,290152.1250000000,0
2019-11-24 15:27:38.800000,299594.4062500000,0
2019-11-24 15:27:38.800000,298612.7812500000,0
2019-11-24 15:27:38.800000,289601.5625000000,0
2019-11-24 15:27:38.800000,289773.0937500000,0
2019-11-24 15:27:38.800000,289790.2187500000,0
2019-11-24 15:27:38.800000,288842.2500000000,0
2019-11-24 15:27:38.800000,289260.1875000000,0
2019-11-24 15:27:38.800000,289388.5937500000,0
2019-11-24 15:27:38.800000,289913.8750000000,0
2019-11-24 15:27:38.800000,290049.4687500000,0
2019-11-24 15:27:38.800000,289717.2500000000,0
2019-11-24 15:27:38.800000,290342.1562500000,0
2019-11-24 15:27:38.800000,289701.5000000000,0
2019-11-24 15:27:38.800000,290281.4687500000,0
2019-11-24 15:27:38.833000,299599.9062500000,0
2019-11-24 15:27:38.833000,298592.5312500000,0
2019-11-24 15:27:38.833333,289699.3125000000,0
2019-11-24 15:27:38.833333,289836.2500000000,0
2019-11-24 15:27:38.833333,289876.5937500000,0
2019-11-24 15:27:38.833333,288899.5937500000,0
2019-11-24 15:27:38.833333,289294.4375000000,0
2019-11-24 15:27:38.833333,289457.6250000000,0
2019-11-24 15:27:38.833333,290026.2187500000,0
2019-11-24 15:27:38.833333,290173.0937500000,0
2019-11-24 15:27:38.833333,289822.3750000000,0
2019-11-24 15:27:38.833333,290392.3750000000,0
2019-11-24 15:27:38.833333,289819.0000000000,0
2019-11-24 15:27:38.833333,290354.2187500000,0
2019-11-24 15:27:38.866000,299618.6562500000,0
2019-11-24 15:27:38.866000,298610.7812500000,0
2019-11-24 15:27:38.866666,289591.2500000000,0
2019-11-24 15:27:38.866666,289745.0312500000,0
2019-11-24 15:27:38.866666,289748.5937500000,0
2019-11-24 15:27:38.866666,288835.5000000000,0
2019-11-24 15:27:38.866666,289228.5625000000,0
2019-11-24 15:27:38.866666,289314.1875000000,0
2019-11-24 15:27:38.866666,289907.3437500000,0
2019-11-24 15:27:38.866666,290031.9375000000,0
2019-11-24 15:27:38.866666,289702.5000000000,0
2019-11-24 15:27:38.866666,290304.3750000000,0
2019-11-24 15:27:38.866666,289690.4687500000,0
2019-11-24 15:27:38.866666,290242.1562500000,0
2019-11-24 15:27:38.900000,299569.6562500000,0
2019-11-24 15:27:38.900000,298560.7500000000,0
2019-11-24 15:27:38.900000,289623.2812500000,0
2019-11-24 15:27:38.900000,289766.6875000000,0
2019-11-24 15:27:38.900000,289786.9062500000,0
2019-11-24 15:27:38.900000,288852.1250000000,0
2019-11-24 15:27:38.900000,289221.0000000000,0
2019-11-24 15:27:38.900000,289307.8125000000,0
2019-11-24 15:27:38.900000,289947.1250000000,0
2019-11-24 15:27:38.900000,290071.6875000000,0
2019-11-24 15:27:38.900000,289729.2187500000,0
2019-11-24 15:27:38.900000,290350.2500000000,0
2019-11-24 15:27:38.900000,289743.0625000000,0
2019-11-24 15:27:38.900000,290310.8750000000,0
2019-11-24 15:27:38.933000,299563.7500000000,0
2019-11-24 15:27:38.933000,298553.9375000000,0
2019-11-24 15:27:38.933333,289665.5312500000,0
2019-11-24 15:27:38.933333,289838.5625000000,0
2019-11-24 15:27:38.933333,289860.3750000000,0
2019-11-24 15:27:38.933333,288905.8750000000,0
2019-11-24 15:27:38.933333,289273.6250000000,0
2019-11-24 15:27:38.933333,289429.5937500000,0
2019-11-24 15:27:38.933333,289968.5312500000,0
2019-11-24 15:27:38.933333,290123.1562500000,0
2019-11-24 15:27:38.933333,289839.5625000000,0
2019-11-24 15:27:38.933333,290402.9687500000,0
2019-11-24 15:27:38.933333,289789.8437500000,0
2019-11-24 15:27:38.933333,290362.7500000000,0
2019-11-24 15:27:38.966000,299518.8750000000,0
2019-11-24 15:27:38.966000,298532.8125000000,0
2019-11-24 15:27:38.966666,289594.6562500000,0
2019-11-24 15:27:38.966666,289771.2187500000,0
2019-11-24 15:27:38.966666,289787.5625000000,0
2019-11-24 15:27:38.966666,288815.6875000000,0
2019-11-24 15:27:38.966666,289181.3125000000,0
2019-11-24 15:27:38.966666,289349.0625000000,0
2019-11-24 15:27:38.966666,289904.3750000000,0
2019-11-24 15:27:38.966666,290064.9062500000,0
2019-11-24 15:27:38.966666,289782.6875000000,0
2019-11-24 15:27:38.966666,290350.0312500000,0
2019-11-24 15:27:38.966666,289731.4375000000,0
2019-11-24 15:27:38.966666,290283.1875000000,0
2019-11-24 15:27:39,299545.1562500000,0
2019-11-24 15:27:39,298532.9062500000,0
2019-11-24 15:27:39,289627.3750000000,0
2019-11-24 15:27:39,289766.7812500000,0
2019-11-24 15:27:39,289791.5937500000,0
2019-11-24 15:27:39,288830.3437500000,0
2019-11-24 15:27:39,289184.5625000000,0
2019-11-24 15:27:39,289363.5937500000,0
2019-11-24 15:27:39,289981.7187500000,0
2019-11-24 15:27:39,290070.9687500000,0
2019-11-24 15:27:39,289782.5937500000,0
2019-11-24 15:27:39,290333.5625000000,0
2019-11-24 15:27:39,289721.7187500000,0
2019-11-24 15:27:39,290290.5000000000,0
2019-11-24 15:27:39.033000,299615.5937500000,0
2019-11-24 15:27:39.033000,298626.6875000000,0
2019-11-24 15:27:39.033333,289550.1875000000,0
2019-11-24 15:27:39.033333,289739.2812500000,0
2019-11-24 15:27:39.033333,289752.5000000000,0
2019-11-24 15:27:39.033333,288795.9375000000,0
2019-11-24 15:27:39.033333,289168.6250000000,0
2019-11-24 15:27:39.033333,289338.6562500000,0
2019-11-24 15:27:39.033333,289815.6250000000,0
2019-11-24 15:27:39.033333,290040.0000000000,0
2019-11-24 15:27:39.033333,289693.3125000000,0
2019-11-24 15:27:39.033333,290356.3125000000,0
2019-11-24 15:27:39.033333,289630.5625000000,0
2019-11-24 15:27:39.033333,290289.3437500000,0
2019-11-24 15:27:39.066000,299703.2500000000,0
2019-11-24 15:27:39.066000,298713.1250000000,0
2019-11-24 15:27:39.066666,289576.8437500000,0
2019-11-24 15:27:39.066666,289755.1250000000,0
2019-11-24 15:27:39.066666,289795.8437500000,0
2019-11-24 15:27:39.066666,288766.6562500000,0
2019-11-24 15:27:39.066666,289172.0000000000,0
2019-11-24 15:27:39.066666,289308.8750000000,0
2019-11-24 15:27:39.066666,289939.1875000000,0
2019-11-24 15:27:39.066666,290025.5937500000,0
2019-11-24 15:27:39.066666,289773.9062500000,0
2019-11-24 15:27:39.066666,290319.7812500000,0
2019-11-24 15:27:39.066666,289752.9062500000,0
2019-11-24 15:27:39.066666,290326.7187500000,0
2019-11-24 15:27:39.100000,299841.2500000000,0
2019-11-24 15:27:39.100000,298825.6250000000,0
2019-11-24 15:27:39.100000,289627.1562500000,0
2019-11-24 15:27:39.100000,289789.7187500000,0
2019-11-24 15:27:39.100000,289790.5312500000,0
2019-11-24 15:27:39.100000,288842.6250000000,0
2019-11-24 15:27:39.100000,289256.8125000000,0
2019-11-24 15:27:39.100000,289385.1875000000,0
2019-11-24 15:27:39.100000,289964.3750000000,0
2019-11-24 15:27:39.100000,290075.3437500000,0
2019-11-24 15:27:39.100000,289764.4687500000,0
2019-11-24 15:27:39.100000,290348.2187500000,0
2019-11-24 15:27:39.100000,289758.7812500000,0
2019-11-24 15:27:39.100000,290228.7187500000,0
2019-11-24 15:27:39.133000,299798.8437500000,0
2019-11-24 15:27:39.133000,298806.6562500000,0
2019-11-24 15:27:39.133333,289755.3437500000,0
2019-11-24 15:27:39.133333,289905.2500000000,0
2019-11-24 15:27:39.133333,289916.2500000000,0
2019-11-24 15:27:39.133333,288941.0937500000,0
2019-11-24 15:27:39.133333,289329.5625000000,0
2019-11-24 15:27:39.133333,289459.0625000000,0
2019-11-24 15:27:39.133333,290087.5937500000,0
2019-11-24 15:27:39.133333,290238.4687500000,0
2019-11-24 15:27:39.133333,289896.9062500000,0
2019-11-24 15:27:39.133333,290489.6562500000,0
2019-11-24 15:27:39.133333,289846.0937500000,0
2019-11-24 15:27:39.133333,290444.6250000000,0
2019-11-24 15:27:39.166000,299819.4062500000,0
2019-11-24 15:27:39.166000,298800.4062500000,0
2019-11-24 15:27:39.166666,289706.3437500000,0
2019-11-24 15:27:39.166666,289858.0312500000,0
2019-11-24 15:27:39.166666,289858.0000000000,0
2019-11-24 15:27:39.166666,288908.3750000000,0
2019-11-24 15:27:39.166666,289311.5312500000,0
2019-11-24 15:27:39.166666,289442.1562500000,0
2019-11-24 15:27:39.166666,290023.9375000000,0
2019-11-24 15:27:39.166666,290187.8437500000,0
2019-11-24 15:27:39.166666,289795.9375000000,0
2019-11-24 15:27:39.166666,290467.2812500000,0
2019-11-24 15:27:39.166666,289761.7812500000,0
2019-11-24 15:27:39.166666,290371.5000000000,0
2019-11-24 15:27:39.200000,299821.6250000000,0
2019-11-24 15:27:39.200000,298825.9375000000,0
2019-11-24 15:27:39.200000,289658.9062500000,0
2019-11-24 15:27:39.200000,289817.7812500000,0
2019-11-24 15:27:39.200000,289847.9062500000,0
2019-11-24 15:27:39.200000,288851.7812500000,0
2019-11-24 15:27:39.200000,289236.6562500000,0
2019-11-24 15:27:39.200000,289394.1250000000,0
